scientificName,spp_name_corrected,assessmentId,internalTaxonId,realm,systems,assessmentDate,redlistCategory,criteriaVersion,populationTrend,Synonyms_or_previous_lump,Cat_effect,EXCLUDE_cats_not_attributed,Web_of_Science_no_claim,Snowball,Wallach_AU_mammal_no_claim,Opportunistic,IUCN_references,Doherty_references0_NA,Dickman_AU_mammal,Medina_references0_NA,Woinarski_AU_mammal,Garnett2020_AU_birds,Garnett2010_AU_birds,Alberts_iguanas,Oedin_bats,Welch_bats,Hume_EX_birds,Hess,Search_conducted,Mass_g_final,exclude_species,class
Pterodroma longirostris,Pterodroma longirostris,152684668,22697997,Nearctic|Neotropical|Oceanian|Palearctic,Terrestrial|Marine,2019-06-13 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,2,,,,4,3,,1,,,,,,,,,2025-06-01T00:00:00Z,143,included_species,Birds
Pterodroma madeira,Pterodroma madeira,132622973,22698062,Palearctic,Terrestrial|Marine,2018-08-17 00:00:00 UTC,Endangered,3.1,Stable,NA,Predation,,2,,,,0,1,,1,,,,,,,,,2025-05-01T00:00:00Z,201.05,included_species,Birds
Pterodroma magentae,Pterodroma magentae,131879320,22698049,Oceanian,Terrestrial|Marine,2018-08-07 00:00:00 UTC,Critically Endangered,3.1,Increasing,NA,Predation,,0,,,,0,2,,2,,,,,,,,,2025-04-01T00:00:00Z,465,included_species,Birds
Pterodroma phaeopygia,Pterodroma phaeopygia,132619647,22698020,Neotropical|Oceanian,Terrestrial|Marine,2018-08-07 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,2,,,,0,3,,4,,,,,,,,,2025-05-01T00:00:00Z,400.82,included_species,Birds
Pterodroma rupinarum,Pterodroma rupinarum,262222743,22728800,Afrotropical,Terrestrial|Marine,2024-07-04 00:00:00 UTC,Extinct,3.1,,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-01-01T00:00:00Z,,included_species,Birds
Pterodroma sandwichensis,Pterodroma sandwichensis,132378813,22698017,Nearctic|Oceanian,Terrestrial|Marine,2018-08-07 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,1,,,,0,7,,2,,,,,,,,,2025-04-01T00:00:00Z,400.82,included_species,Birds
Pteropus dasymallus,Pteropus dasymallus,22080614,18722,Indomalayan|Palearctic,Terrestrial,2016-12-31 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,1,,,0,,,,,,,,0,2,,,2025-01-01T00:00:00Z,435,included_species,Mammals
Pteropus melanotus,Pteropus melanotus,22082634,18740,Indomalayan,Terrestrial,2021-08-31 00:00:00 UTC,Vulnerable,3.1,Decreasing,"Pteropus melanotus tytleri, Pteropus melanotus niadicus",Predation,,1,,Cats not mentioned,,1,3,1,,2,,,,1,1,,,2025-01-01T00:00:00Z,375,included_species,Mammals
Pteropus ornatus,Pteropus ornatus,22084917,18746,Australasian,Terrestrial,2019-08-06 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,,,,1,Cats not mentioned,,,2025-01-01T00:00:00Z,330,included_species,Mammals
Pteropus pselaphon,Pteropus pselaphon,22085351,18752,Indomalayan,Terrestrial,2017-02-13 00:00:00 UTC,Endangered,3.1,Stable,NA,Predation,,0,,,,0,,,,,,,,0,Not attributed,,,2025-01-01T00:00:00Z,397.2,included_species,Mammals
Pteropus vetula,Pteropus vetula,22089080,18767,Australasian,Terrestrial,2019-08-06 00:00:00 UTC,Near Threatened,3.1,Decreasing,Pteropus vetulus,Predation,,0,,,,1,,,,,,,,0,Cats not mentioned,,,2025-01-01T00:00:00Z,,included_species,Mammals
Ptilinopus chrysogaster,Ptilinopus chrysogaster,131388042,60760066,Oceanian,Terrestrial,2018-08-07 00:00:00 UTC,Endangered,3.1,Decreasing,Ptilonopus chrysogaster,Predation,,0,,,,1,,,,,,,,,,,,2025-04-01T00:00:00Z,97.55,included_species,Birds
Ptilinopus huttoni,Ptilinopus huttoni,131333951,22691470,Oceanian,Terrestrial,2018-08-07 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,0,,,,0,1,,,,,,,,,,,2025-04-01T00:00:00Z,130,included_species,Birds
Ptilinopus mercierii,Ptilinopus mercierii,228024595,22691495,Oceanian,Terrestrial,2023-02-14 00:00:00 UTC,Extinct,3.1,,Jotreron melanospila,Predation,,0,,,,2,1,,,,,,,,,1,,2025-05-01T00:00:00Z,,included_species,
Ptychoramphus aleuticus,Ptychoramphus aleuticus,180893939,22694903,Nearctic,Terrestrial|Marine,2020-08-28 00:00:00 UTC,Near Threatened,3.1,Decreasing,NA,Predation,,1,5,,,2,,,,,,,,,,,1,2025-06-01T00:00:00Z,184,included_species,Birds
Puffinus auricularis,Puffinus auricularis,132637811,22698235,Nearctic|Neotropical,Terrestrial|Marine,2018-08-17 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,1,,,,4,1,,2,,,,,,,,,2025-05-01T00:00:00Z,350.8,included_species,Birds
Puffinus heinrothi,Puffinus heinrothi,132639135,22698277,Oceanian,Terrestrial|Marine,2018-08-07 00:00:00 UTC,Vulnerable,3.1,Stable,NA,Predation,,0,,,,1,1,,,,,,,,,,,2025-05-01T00:00:00Z,192.76,included_species,Birds
Puffinus huttoni,Puffinus huttoni,152719059,22698252,Oceanian,Terrestrial|Marine,2019-06-14 00:00:00 UTC,Endangered,3.1,Stable,NA,Predation,,1,,,,3,,,,,Not attributed,Not attributed,,,,,,2025-05-01T00:00:00Z,364,included_species,Birds
Puffinus mauretanicus,Puffinus mauretanicus,132658315,22728432,Palearctic,Terrestrial|Marine,2018-08-07 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,2,1,,1,3,1,,1,,,,,,,,,2025-06-01T00:00:00Z,497,included_species,Birds
Puffinus newelli,Puffinus newelli,152723568,132467692,Nearctic|Oceanian,Terrestrial|Marine,2019-06-14 00:00:00 UTC,Critically Endangered,3.1,Decreasing,Puffinus newelli newelli,Predation,,1,2,,,4,2,,2,,,,,,,,,2025-06-01T00:00:00Z,350.8,included_species,Birds
Puffinus opisthomelas,Puffinus opisthomelas,117364166,22698246,Nearctic|Neotropical,Terrestrial|Marine,2021-10-01 00:00:00 UTC,Near Threatened,3.1,Stable,NA,Predation,,2,3,,,3,,,,,,,,,,,1,2025-04-01T00:00:00Z,408,included_species,Birds
Puffinus yelkouan,Puffinus yelkouan,132637221,22698230,Palearctic,Terrestrial|Marine,2018-08-17 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,6,,,,1,4,,,,,,,,,,,2025-05-01T00:00:00Z,497,included_species,Birds
Pyrrhula murina,Pyrrhula murina,205920049,22720676,Palearctic,Terrestrial,2021-08-19 00:00:00 UTC,Vulnerable,3.1,Stable,NA,Predation,,0,,,1,3,,,,,,,,,,,,2025-07-01T00:00:00Z,30,included_species,Birds
Ramphocinclus brachyurus,Ramphocinclus brachyurus,179788434,22711137,Neotropical,Terrestrial,2020-08-28 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-07-01T00:00:00Z,50,included_species,Birds
Raorchestes primarrumpfi,Raorchestes primarrumpfi,73788145,73787995,Indomalayan,Terrestrial|Freshwater (=Inland waters),2020-10-15 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-03-01T00:00:00Z,,included_species,Amphibians
Raorchestes tinniens,Raorchestes tinniens,166108604,58926,Indomalayan,Terrestrial,2020-10-19 00:00:00 UTC,Endangered,3.1,Decreasing,"Ixalus montanus, Ixalus punctatus, Philautus melanensis, Philautus tinniens, Phyllomedusa tinniens, Pseudophilautus tinniens, Raorchestes punctatus, Raorchestes melanensis",Predation,,0,,,,1,,,,,,,,,,,,2025-06-01T00:00:00Z,,included_species,Amphibians
Rattus detentus,Rattus detentus,258514107,112139816,Australasian,Terrestrial,2024-06-17 00:00:00 UTC,Critically Endangered,3.1,Unknown,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-01-01T00:00:00Z,,included_species,
Reithrodontomys musseri,Reithrodontomys musseri,259145520,45959367,Neotropical,Terrestrial,2024-05-10 00:00:00 UTC,Near Threatened,3.1,Unknown,NA,Predation,,0,,,,0,,,,,,,,,,,,2025-01-01T00:00:00Z,,included_species,
Reithrodontomys raviventris,Reithrodontomys raviventris,22385344,19401,Nearctic,Terrestrial,2017-01-16 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,0,2,,,,,,,,,,,2025-01-01T00:00:00Z,11.1,included_species,Mammals
Reithrodontomys spectabilis,Reithrodontomys spectabilis,22386261,19416,Neotropical,Terrestrial,2017-04-24 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,0,,,,0,1,,,,,,,,,,,2025-01-01T00:00:00Z,20.2,included_species,Mammals
Rhynchortyx cinctus,Rhynchortyx cinctus,137690102,22679720,Neotropical,Terrestrial,2021-09-29 00:00:00 UTC,Near Threatened,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-06-01T00:00:00Z,150,included_species,Birds
Rhynochetos jubatus,Rhynochetos jubatus,156666402,22692211,Oceanian,Terrestrial,2019-08-14 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,1,,,,0,2,,,,,,,,,,,2025-06-01T00:00:00Z,859.99,included_species,Birds
Ristella rurkii,Ristella rurkii,158415414,174133,Indomalayan,Terrestrial,2019-09-04 00:00:00 UTC,Near Threatened,3.1,Unknown,"Ateuchosaurus travancoricus, Ristella malabarica, Ristella travancorica",Predation,,0,,,,0,,,,,,,,,,,,2025-06-01T00:00:00Z,,included_species,
Salanoia concolor,Salanoia concolor,45202205,19852,Afrotropical,Terrestrial,2015-03-02 00:00:00 UTC,Vulnerable,3.1,Decreasing,"Galidia concolor, Salanoia durrelli, Salanoia olivacea, Salanoia unicolor",Predation,,2,,,,3,,,,,,,,,,,,2025-03-01T00:00:00Z,650,included_species,Mammals
Sauromalus hispidus,Sauromalus hispidus,130061591,174482,Nearctic,Terrestrial,2018-06-04 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,0,,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Sauromalus klauberi,Sauromalus klauberi,1414907,174483,Nearctic,Terrestrial,2018-06-04 00:00:00 UTC,Vulnerable,3.1,Unknown,Sauromalus ater klauberi,Predation,,0,,,,3,,,,,,,,,,,,2025-01-01T00:00:00Z,,included_species,Reptiles
Sauromalus slevini,Sauromalus slevini,1414913,174484,Nearctic,Terrestrial,2018-06-04 00:00:00 UTC,Near Threatened,3.1,Unknown,Sauromalus ater slevini,Predation,,0,,,,0,,,,,,,,,,,,2025-01-01T00:00:00Z,,included_species,
Saxicola dacotiae,Saxicola dacotiae,205920538,22710177,Palearctic,Terrestrial,2022-05-04 00:00:00 UTC,Near Threatened,3.1,Decreasing,NA,Predation,,2,3,,,2,,,,,,,,,,,,2025-07-01T00:00:00Z,12.2,included_species,Birds
Scolopax mira,Scolopax mira,93381144,22693056,Palearctic,Terrestrial,2016-10-01 00:00:00 UTC,Vulnerable,3.1,Stable,NA,Predation,,1,,,,0,1,,,,,,,,,,,2025-03-01T00:00:00Z,447,included_species,Birds
Sephanoides fernandensis,Sephanoides fernandensis,179402328,22687863,Neotropical,Terrestrial,2020-07-15 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,0,,,,5,1,,1,,,,,,,0,,2025-06-01T00:00:00Z,8.73,included_species,Birds
Setonix brachyurus,Setonix brachyurus,166611530,20165,Australasian,Terrestrial,2012-12-31 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,2,3,2,,6,3,1,,Not attributed,,,,,,,,2025-05-01T00:00:00Z,3250,included_species,Mammals
Setophaga graysoni,Setophaga graysoni,180119340,103798676,Neotropical,Terrestrial,2020-08-31 00:00:00 UTC,Near Threatened,3.1,Unknown,NA,Predation,,0,,,,0,,,,,,,,,,,,2025-07-01T00:00:00Z,6.82,included_species,Birds
Sigaloseps balios,Sigaloseps balios,123469229,122904066,Australasian,Terrestrial,2017-12-11 00:00:00 UTC,Vulnerable,3.1,Stable,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Sigaloseps conditus,Sigaloseps conditus,123469234,122904352,Australasian,Terrestrial,2017-12-11 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Sigaloseps ruficauda,Sigaloseps ruficauda,123734325,123732608,Australasian,Terrestrial,2017-12-11 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,0,,,,1,1,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Sittiparus owstoni,Sittiparus owstoni,118641514,103758982,Palearctic,Terrestrial,2017-10-01 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,0,,,,,,,,,,,,2025-04-01T00:00:00Z,17,included_species,Birds
Sminthopsis bindi,Sminthopsis bindi,21948917,40551,Australasian,Terrestrial,2014-03-16 00:00:00 UTC,Near Threatened,3.1,Decreasing,NA,Predation,,0,,1,,0,,Cats not mentioned,,1,,,,,,,,2025-01-01T00:00:00Z,16,included_species,Mammals
Sminthopsis butleri,Sminthopsis butleri,21948035,20295,Australasian,Terrestrial,2015-06-15 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,1,,1,2,0,,0,,,,,,,,2025-01-01T00:00:00Z,25,included_species,Mammals
Sminthopsis douglasi,Sminthopsis douglasi,21948305,20290,Australasian,Terrestrial,2015-06-15 00:00:00 UTC,Near Threatened,3.1,Decreasing,Antechinomys douglasi,Predation,,1,,5,,1,,0,,5,,,,,,,,2025-01-01T00:00:00Z,55,included_species,Mammals
Sminthopsis psammophila,Sminthopsis psammophila,21947794,20293,Australasian,Terrestrial,2014-03-17 00:00:00 UTC,Vulnerable,3.1,Decreasing,Antechinomys psammophila,Predation,,0,,0,,0,2,0,,1,,,,,,,,2025-01-01T00:00:00Z,33.5,included_species,Mammals
Solenodon marcanoi,Solenodon marcanoi,22327069,20322,Neotropical,Terrestrial,2018-01-09 00:00:00 UTC,Extinct,3.1,,NA,Predation,,0,,,,0,1,,,,,,,,,,,2025-01-01T00:00:00Z,230,included_species,Mammals
Sphaerodactylus beattyi,Sphaerodactylus beattyi,115485806,75605335,Neotropical,Terrestrial,2015-07-24 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Sphaerodactylus inaguae,Sphaerodactylus inaguae,75607769,75605460,Neotropical,Terrestrial,2015-07-23 00:00:00 UTC,Endangered,3.1,Unknown,NA,Predation,,0,,,,1,,,,,,,,,,,,2025-03-01T00:00:00Z,,included_species,
Sphaerodactylus kirbyi,Sphaerodactylus kirbyi,115333701,194266,Neotropical,Terrestrial,2011-01-28 00:00:00 UTC,Vulnerable,3.1,Unknown,NA,Predation,,1,,,,0,1,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Sphaerodactylus mariguanae,Sphaerodactylus mariguanae,75607804,75605520,Neotropical,Terrestrial,2015-07-23 00:00:00 UTC,Endangered,3.1,Unknown,NA,Predation,,0,,,,3,,,,,,,,,,,,2025-03-01T00:00:00Z,,included_species,
Spheniscus demersus,Spheniscus demersus,256021744,22697810,Afrotropical,Terrestrial|Marine,2024-07-04 00:00:00 UTC,Critically Endangered,3.1,Decreasing,Diomedea demersa,Predation,,2,,,,4,1,,3,,,,,,,,,2025-01-01T00:00:00Z,3130.11,included_species,Birds
Spheniscus humboldti,Spheniscus humboldti,182714418,22697817,Neotropical,Terrestrial|Marine,2020-08-21 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,1,,,,0,2,,,,,,,,,,,2025-07-01T00:00:00Z,4366.39,included_species,Birds
Spheniscus mendiculus,Spheniscus mendiculus,182729677,22697825,Neotropical,Terrestrial|Marine,2020-08-21 00:00:00 UTC,Endangered,3.1,Decreasing,NA,"Predation, disease",,1,6,,,4,3,,1,,,,,,,,,2025-07-01T00:00:00Z,1921.86,included_species,Birds
Spilogale pygmaea,Spilogale pygmaea,45211592,41637,Neotropical,Terrestrial,2015-05-15 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,0,1,,,,,,,,,,,2025-03-01T00:00:00Z,235,included_species,Mammals
Spizocorys fringillaris,Spizocorys fringillaris,177702444,22717368,Afrotropical,Terrestrial,2020-06-19 00:00:00 UTC,Endangered,3.1,Decreasing,Alauda fringillaris,Predation,,0,,,,1,,,,,,,,,,,,2025-06-01T00:00:00Z,19.15,included_species,Birds
Spondylurus anegadae,Spondylurus anegadae,115397395,47103121,Neotropical,Terrestrial,2015-07-24 00:00:00 UTC,Critically Endangered,3.1,Unknown,Spondylurus anegadeae,Predation,,1,,,,1,,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Spondylurus caicosae,Spondylurus caicosae,115397545,47103133,Neotropical,Terrestrial,2015-07-23 00:00:00 UTC,Near Threatened,3.1,Decreasing,NA,Predation,,1,,,,1,,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Spondylurus fulgidus,Spondylurus fulgidus,115397740,47103157,Neotropical,Terrestrial,2015-07-21 00:00:00 UTC,Endangered,3.1,Decreasing,"Mabuia fulgida, Mabuya fulgida, Spondylurus fulgida",Predation,,1,,,,0,,,,,,,,,,,,2025-04-01T00:00:00Z,,included_species,
Spondylurus monae,Spondylurus monae,47103254,47103248,Neotropical,Terrestrial,2013-08-13 00:00:00 UTC,Critically Endangered,3.1,Unknown,NA,Predation,,1,,,,0,2,,,,,,,,,,,2025-03-01T00:00:00Z,,included_species,
Sterna striata,Sterna striata,155620380,22694607,Oceanian,Terrestrial|Freshwater (=Inland waters)|Marine,2018-08-07 00:00:00 UTC,Near Threatened,3.1,Decreasing,NA,Predation,,0,,,,1,,,,,0,0,,,,,,2025-05-01T00:00:00Z,129,included_species,Birds
Sterna virgata,Sterna virgata,132564557,22694641,Afrotropical|Antarctic,Terrestrial|Freshwater (=Inland waters)|Marine,2018-08-07 00:00:00 UTC,Near Threatened,3.1,Stable,NA,Predation,,1,,,,2,,,,,,,,,,,,2025-04-01T00:00:00Z,126,included_species,Birds
Sternula lorata,Sternula lorata,155621597,22694685,Neotropical,Terrestrial|Marine,2018-08-07 00:00:00 UTC,Endangered,3.1,Decreasing,Sterna lorata,Predation,,1,1,,,2,,,,,,,,,,,,2025-06-01T00:00:00Z,53.8,included_species,Birds
Sternula nereis,Sternula nereis,132568135,22694691,Oceanian,Terrestrial|Marine,2018-08-07 00:00:00 UTC,Vulnerable,3.1,Decreasing,"Sterna nereis, Sternula nereis nereis",Predation,,1,2,,,2,4,,,,0,Not attributed,,,,,,2025-04-01T00:00:00Z,72.3,included_species,Birds
Strigops habroptilus,Strigops habroptilus,129751169,22685245,Oceanian,Terrestrial,2018-08-07 00:00:00 UTC,Critically Endangered,3.1,Increasing,Strigops habroptila,Predation,,1,,,4,1,,,1,,,,,,,,,2025-04-01T00:00:00Z,,included_species,Birds
Sylvilagus dicei,Sylvilagus dicei,45180947,21209,Neotropical,Terrestrial,2016-07-21 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,0,,,,,,,,,,,,2025-02-01T00:00:00Z,1442.9,included_species,Mammals
Sylvilagus mansuetus,Sylvilagus mansuetus,131232447,21210,Neotropical,Terrestrial,2016-05-31 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,1,,,,6,2,,,,,,,,,,,2025-04-01T00:00:00Z,649.8,included_species,Mammals
Synthliboramphus craveri,Synthliboramphus craveri,179078444,22694887,Nearctic,Terrestrial|Marine,2020-08-27 00:00:00 UTC,Vulnerable,3.1,Decreasing,Brachyramphus craveri craveri,Predation,,1,3,,,2,1,,,,,,,,,,,2025-07-01T00:00:00Z,151,included_species,Birds
Synthliboramphus hypoleucus,Synthliboramphus hypoleucus,132673655,62101215,Nearctic,Terrestrial|Marine,2018-08-07 00:00:00 UTC,Endangered,3.1,Decreasing,"Synthliboramphus hypoleucus, Endomychura hypoleuca",Predation,,1,4,,,2,2,,1,,,,,,,,,2025-06-01T00:00:00Z,167,included_species,Birds
Synthliboramphus scrippsi,Synthliboramphus scrippsi,178995789,62101249,Nearctic,Terrestrial|Marine,2020-08-28 00:00:00 UTC,Vulnerable,3.1,Decreasing,Synthliboramphus hypoleucus,Predation,,2,3,,,2,2,,,,,,,,,,,2025-06-01T00:00:00Z,167,included_species,Birds
Synthliboramphus wumizusume,Synthliboramphus wumizusume,132580332,22694899,Palearctic,Terrestrial|Marine,2018-08-07 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,2,2,,,,,,,,,,,2025-04-01T00:00:00Z,198,included_species,Birds
Syrmaticus soemmerringii,Syrmaticus soemmerringii,92811551,22679340,Palearctic,Terrestrial,2016-10-01 00:00:00 UTC,Near Threatened,3.1,Decreasing,Syrmaticus soemmerringi soemmerringi,Predation,,0,,,,0,,,,,,,,,,,,2025-03-01T00:00:00Z,1081.66,included_species,Birds
Tarentola raziana,Tarentola raziana,13152206,13152199,Afrotropical,Terrestrial,2012-09-17 00:00:00 UTC,Near Threatened,3.1,Unknown,"Tarentola caboverdiana raziana, Tarentola caboverdianus raziana, Tarentola delalandii rudis, Tarentola delalandii delalandii",Predation,,0,,,,0,,,,,,,,,,,,2025-01-01T00:00:00Z,,included_species,
Tarsius dentatus,Tarsius dentatus,17977790,21489,Australasian,Terrestrial,2015-11-23 00:00:00 UTC,Vulnerable,3.1,Decreasing,Tarsius dianae,Predation,,0,,,,0,1,,,,,,,,,,,2025-01-01T00:00:00Z,107,included_species,Mammals
Tarsius fuscus,Tarsius fuscus,162369616,162369593,Australasian,Terrestrial,2020-03-26 00:00:00 UTC,Vulnerable,3.1,Decreasing,Tarsius fuscomanus,Predation,,0,,,,0,,,,,,,,,,,,2025-06-01T00:00:00Z,,included_species,
Tarsius niemitzi,Tarsius niemitzi,171341769,162337005,Australasian,Terrestrial,2020-03-22 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,0,,,,,,,,,,,,2025-06-01T00:00:00Z,,included_species,
Tarsius pelengensis,Tarsius pelengensis,17977515,21494,Australasian,Terrestrial,2015-11-23 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,0,1,,,,,,,,,,,2025-01-01T00:00:00Z,170,included_species,Mammals
Tarsius spectrumgurskyae,Tarsius spectrumgurskyae,162336580,162336422,Australasian,Terrestrial,2020-03-20 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,0,,,,,,,,,,,,2025-06-01T00:00:00Z,,included_species,
Tarsius supriatnai,Tarsius supriatnai,220971513,162336881,Indomalayan,Terrestrial,2020-03-20 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,0,,,,,,,,,,,,2025-07-01T00:00:00Z,,included_species,
Tarsius tarsier,Tarsius tarsier,17978304,162369551,Australasian,Terrestrial,2015-11-23 00:00:00 UTC,Vulnerable,3.1,Decreasing,"Lemur tarsier, Tarsius buffonii, Tarsius daubentonii, Tarsius macrotarsos, Tarsius pallassii, Tarsius podje, Tarsius spectrum",Predation,,0,,,,0,1,,,,,,,,,,,2025-01-01T00:00:00Z,200,included_species,Mammals
Thalassarche steadi,Thalassarche steadi,132661314,22729609,Afrotropical|Oceanian,Terrestrial|Marine,2018-08-07 00:00:00 UTC,Near Threatened,3.1,Decreasing,NA,Predation,,0,3,,,3,,,,,1,0,,,,,,2025-05-01T00:00:00Z,3897.7,included_species,Birds
Thamnophis gigas,Thamnophis gigas,9310655,21706,Nearctic,Terrestrial|Freshwater (=Inland waters),2007-03-01 00:00:00 UTC,Vulnerable,3.1,Decreasing,NA,Predation,,0,,,,1,2,,,,,,,,,,,2025-01-01T00:00:00Z,,included_species,
Thinornis cucullatus,Thinornis cucullatus,93429190,22693883,Oceanian,Freshwater (=Inland waters)|Marine,2016-10-01 00:00:00 UTC,Vulnerable,3.1,Decreasing,"Charadrius rubricollis rubricollis, Thinornis rubricollis",Predation,,0,,,,2,1,,,,4,Cats not mentioned,,,,,,2025-03-01T00:00:00Z,100,included_species,Birds
Thinornis novaeseelandiae,Thinornis novaeseelandiae,214215381,22693899,Australasian,Terrestrial|Marine,2022-06-16 00:00:00 UTC,Endangered,3.1,Increasing,NA,Predation,,0,1,,1,3,1,,1,,,,,,,,,2025-07-01T00:00:00Z,61,included_species,Birds
Threskiornis solitarius,Threskiornis solitarius,262272153,22728791,Afrotropical,Terrestrial|Freshwater (=Inland waters),2024-07-04 00:00:00 UTC,Extinct,3.1,,"Apterornis solitarius, Apterornis solitarius, Raphus solitarius",Predation,,0,,,,1,,,,,,,,,,0,,2025-01-01T00:00:00Z,,included_species,
Todiramphus cinnamominus,Todiramphus cinnamominus,261269865,22725862,Oceanian,Terrestrial,2024-06-18 00:00:00 UTC,Extinct in the Wild,3.1,,NA,Predation,,0,,,,0,1,,,,,,,,,,,2025-01-01T00:00:00Z,62.2,included_species,Birds
Todiramphus gambieri,Todiramphus gambieri,232219952,22683499,Oceanian,Terrestrial,2024-06-14 00:00:00 UTC,Critically Endangered,3.1,Stable,"Halcyon gambieri, Todirhamphus gambieri",Predation,,1,,,,2,1,,,,,,,,,,,2025-07-01T00:00:00Z,39,included_species,Birds
Todiramphus godeffroyi,Todiramphus godeffroyi,149519891,22683487,Oceanian,Terrestrial|Freshwater (=Inland waters),2019-08-15 00:00:00 UTC,Critically Endangered,3.1,Decreasing,"Halcyon godeffroyi godeffroyi, Todirhamphus godeffroyi godeffroyi, Todirhamphus godeffroyi godeffroyi",Predation,,0,,,,0,1,,,,,,,,,,,2025-06-01T00:00:00Z,63.35,included_species,Birds
Todiramphus pelewensis,Todiramphus pelewensis,216509802,22725870,Oceanian,Terrestrial,2022-04-20 00:00:00 UTC,Near Threatened,3.1,Unknown,NA,Predation,,0,,,,0,,,,,,,,,,,,2025-07-01T00:00:00Z,62.2,included_species,Birds
Todiramphus tutus,Todiramphus tutus,156621538,22683479,Oceanian,Terrestrial|Freshwater (=Inland waters),2019-08-13 00:00:00 UTC,Near Threatened,3.1,Decreasing,Todirhamphus tuta tuta,Predation,,0,,,,2,,,,,,,,,,,,2025-06-01T00:00:00Z,42.32,included_species,Birds
Tokudaia muenninki,Tokudaia muenninki,22409515,21972,Indomalayan,Terrestrial,2015-12-14 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,0,,,,2,1,,,,,,,,,,,2025-02-01T00:00:00Z,177.4,included_species,Mammals
Tokudaia osimensis,Tokudaia osimensis,22409638,21973,Indomalayan,Terrestrial,2015-12-14 00:00:00 UTC,Endangered,3.1,Decreasing,Rattus jerdoni osimensis,Predation,,1,,,,1,2,,,,,,,,,,,2025-02-01T00:00:00Z,129.6,included_species,Mammals
Tokudaia tokunoshimensis,Tokudaia tokunoshimensis,22409747,136695,Indomalayan,Terrestrial,2015-12-14 00:00:00 UTC,Endangered,3.1,Decreasing,NA,Predation,,0,,,,1,1,,,,,,,,,,,2025-02-01T00:00:00Z,290.5,included_species,Mammals
Toxostoma guttatum,Toxostoma guttatum,179828104,22711105,Neotropical,Terrestrial,2020-08-28 00:00:00 UTC,Critically Endangered,3.1,Decreasing,NA,Predation,,0,,,,2,1,,,,,,,,,0,,2025-05-01T00:00:00Z,52.8,included_species,Birds
